mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
1.085060453414917,0.009290294525755624,0.019409561157226564,0.0012885826005468598,10,1,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 100}",-0.0025112996988103137,-0.002864627153037801,-0.0020490538277544994,-0.0037000492904642264,-0.001479087425923467,-0.002520823479198061,0.0007505525686066539,24,-0.0002890037674729188,-0.00030785646389958787,-0.00035061242460380674,-0.0002826476307652942,-0.0003566414406629799,-0.0003173523454809175,3.081589436982492e-05,-0.03559069262310533,-0.03806153083475678,-0.0348034956996408,-0.04284294601992982,-0.029174310508010472,-0.03609459513708864,0.0044546665537419745,21,-0.013323958476389968,-0.013229672024915557,-0.013265434058488887,-0.01246402742537493,-0.013832550199800163,-0.013223128436993904,0.00043809325761084576,0.7250299242621163,0.5018517530654751,0.7685019740618388,0.730775108698102,0.8582558068632973,0.716882913390166,0.11759982076584606,24,0.9704101486176991,0.9709140929527135,0.9643589028739983,0.9669854421532156,0.9622706220226115,0.9669878417240476,0.0033553277077445335
2.351572847366333,0.23980125067951938,0.03326120376586914,0.0032415967523975126,10,1,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",-0.002624510722874632,-0.0028268510686909267,-0.0019114958116097246,-0.0036465979038672928,-0.0014355738707994533,-0.002489005875568406,0.0007636435169351865,20,-0.00027920212984357175,-0.00030606386913402677,-0.00037248967479163315,-0.0002809873457292149,-0.0003733486621002451,-0.0003224183363197383,4.231470926499868e-05,-0.03680009098432337,-0.03796728357753363,-0.03363190148434752,-0.042920365308447464,-0.028402042919186077,-0.03594433685476761,0.004810886752211745,20,-0.013009879782861698,-0.013141696652263708,-0.013798057455821936,-0.012423885099484014,-0.013817619190989729,-0.013238227636284216,0.000524160040596102,0.7126340943752748,0.5084208767901772,0.7840430051261045,0.7346643660070742,0.8624258063193551,0.7204376297235973,0.11783096773490825,20,0.9714136960914626,0.9710834551420406,0.9621349965202082,0.9671793711672935,0.9605031519513076,0.9664629341744625,0.004486035845195377
3.9138540267944335,0.5442954975038315,0.060818052291870116,0.014159215909421423,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",-0.00247479587390524,-0.0027154040665939324,-0.0019978528537421625,-0.0036712968226656506,-0.0015124389229426909,-0.0024743577079699352,0.0007270641523792463,18,-0.0002990511654600339,-0.0003058613320664483,-0.0003337971212555201,-0.00027819765364340307,-0.000382630323201545,-0.00031990751912539005,3.6052924808241793e-05,-0.036340343278640615,-0.03752377211736001,-0.034453541074248514,-0.04326660319271676,-0.02904102868775228,-0.03612505767014364,0.0046039517113622185,22,-0.013177328801972994,-0.013155272336916633,-0.013363624327163669,-0.012496115857888037,-0.014212968496564055,-0.013281061964101079,0.000550997335371589,0.7290268424728841,0.5278011052648856,0.7742865582681778,0.7328672105621725,0.8550596597309265,0.7238082752598093,0.1079843427752808,16,0.9693814387990791,0.9711025905996712,0.9660682429252435,0.9675052201775696,0.9595212377371379,0.9667157460477401,0.003978788823096429
8.505250406265258,0.5927790982175033,0.12998037338256835,0.05365419517247092,10,1,500,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 500}",-0.0025549523642918437,-0.002764649674012266,-0.0018844714780400513,-0.0035888371728807025,-0.0013997798599398195,-0.0024385381098329367,0.0007522097446282657,11,-0.0002977877011924103,-0.0003032247082918691,-0.0003463535542802265,-0.0002842313550267848,-0.0003565282270845921,-0.0003176251091751766,2.847740598588879e-05,-0.036280829084356994,-0.036860823020919926,-0.03378911637818482,-0.04288202248595561,-0.02819970014043687,-0.03560249822197085,0.004756569367008003,11,-0.013272387953374579,-0.013147730333083614,-0.013430517668025051,-0.012518741642863956,-0.013869397282751099,-0.01324775497601966,0.00043861452593230014,0.7202502570884599,0.5192374731780174,0.7870961605820203,0.738867182051028,0.8658560249119156,0.7262614195622883,0.11510123653235252,12,0.9695107994653179,0.9713516956308103,0.9647918333698907,0.966800455793688,0.9622825989759438,0.9669474766471302,0.0032371983406531517
13.89893617630005,0.2554061126401256,0.19331893920898438,0.009070717500126283,10,1,1000,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 1000}",-0.0025271782210058895,-0.0027254439603568736,-0.0019012191970637726,-0.0036417599551489366,-0.0014372150465441758,-0.0024465632760239295,0.0007521904439768849,12,-0.0002902550592464378,-0.00030360238081623796,-0.00034155228649281993,-0.00027794642965389026,-0.0003651684468210648,-0.00031570492060609015,3.266373310103979e-05,-0.036306096862453195,-0.03692864090341149,-0.03393110736682544,-0.04291185687540169,-0.028380148912226778,-0.03569157018406372,0.004703118906712448,13,-0.01307000352343004,-0.013160934732818203,-0.013275884886377801,-0.012336283076369463,-0.013935409407113457,-0.013155703125221792,0.0005101385203378285,0.7232913350954026,0.5260552042417405,0.7852040365975531,0.7350163873223525,0.8622685288470069,0.726367098420811,0.11148103834647696,11,0.9702820342407203,0.9713160135866558,0.9652799006474045,0.967534564307969,0.9613685433473016,0.9671562112260101,0.0035842856224127724
0.8565709114074707,0.038100822679373536,0.022893142700195313,0.0035371593028477627,10,5,100,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 100}",-0.002080607713810721,-0.0032680041755327963,-0.0019687176731509504,-0.0037343172883411466,-0.0017035909172628265,-0.002551047553619688,0.0007990943055590314,31,-0.0014060479692583686,-0.001222161473481519,-0.0014396166090473008,-0.0011804292110011532,-0.0015047503587443767,-0.0013506011243065437,0.00012666121710972562,-0.034368803297948274,-0.04013573168598081,-0.03510905360744153,-0.044223275077401876,-0.0292963928358306,-0.03662665130092062,0.005121640508255487,46,-0.026843385567447222,-0.025391727162657207,-0.027015477091704262,-0.024738110050615686,-0.02772652368875835,-0.026343044712236547,0.0011042953140385124,0.7721877397116783,0.43170595541901313,0.7775781930221602,0.728281682995011,0.8367411447287029,0.7092989431753131,0.14302222392953273,32,0.8560408024762527,0.8845316594487598,0.8536574525411073,0.862120378065391,0.8408112782935753,0.8594323141650172,0.014344317177481017
1.7258099555969237,0.05944738065922521,0.04136433601379395,0.006767217189079033,10,5,200,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 200}",-0.002117923509849059,-0.0032661502997778417,-0.0020117535862835836,-0.0036816144226989376,-0.001644860125111718,-0.002544460388744228,0.0007859957385889992,27,-0.0013751285532849725,-0.0012452632303530107,-0.001468744578112312,-0.001139480798599726,-0.0014973999383947958,-0.0013452034197489633,0.000135374702233341,-0.03428108185831036,-0.03916891734591672,-0.03518968928340475,-0.044019314407345606,-0.029243795255323064,-0.0363805596300601,0.004957517486327391,35,-0.026293433807923924,-0.025602697074189322,-0.027192518189966267,-0.02436830174757141,-0.027255184305119782,-0.02614242702495414,0.0010772699000252434,0.768101916236391,0.4320283376726288,0.7727160811538895,0.732116476036928,0.8423694453956095,0.7094664512990894,0.1432388004545109,30,0.8592065083474263,0.8823490333493046,0.8506964828159118,0.8669033430819402,0.8415888850325636,0.8601488505254293,0.013951192567678128
2.8440736293792725,0.11332770444529788,0.05718493461608887,0.010930843746936645,10,5,300,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 300}",-0.0021100473810548364,-0.0032164577520720048,-0.0020292487010371537,-0.0037266747710702854,-0.0017060390892512792,-0.002557693538897112,0.0007752991346088787,34,-0.0014122101497023001,-0.0012242639192318206,-0.001465079795284706,-0.001148024929349483,-0.0015121682113648513,-0.0013523494009866322,0.00014141278834127485,-0.03408805400355389,-0.03906919563517753,-0.03556624135794207,-0.04429669714682865,-0.02898604321785495,-0.03640124627227142,0.005108608936546498,37,-0.026750224591875666,-0.02529210981982331,-0.027091795046865857,-0.024473926349092127,-0.027497849450355657,-0.02622118105160252,0.0011475025355782403,0.7689642982659411,0.44066969105054477,0.7707395178864171,0.7288377717711316,0.8365065310357723,0.7091435620019614,0.1386073514873305,34,0.855409883353221,0.8843330229124642,0.8510690220402477,0.8659053488722431,0.8400265378417137,0.859348763003978,0.014997461985106588
4.50192346572876,0.1195055636236177,0.10467591285705566,0.03341721306825931,10,5,500,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 500}",-0.0021074238138894066,-0.0032783539657419377,-0.0020344396221717957,-0.0037608461626978244,-0.0016821522726291173,-0.002572643167426016,0.0008011142522234898,45,-0.0013877272588353232,-0.0012524617874136062,-0.0014740294635307394,-0.0011364845466254434,-0.0014971881409581375,-0.00134957823947265,0.0001368010709433533,-0.034012981029638754,-0.039220337766760004,-0.03547127221972163,-0.044364607661956615,-0.028679062957686994,-0.0363496523271528,0.005244995129698245,32,-0.026241176243423692,-0.02538058758911921,-0.02729103628404111,-0.02442350528733772,-0.02729519898226419,-0.026126300877237184,0.001112809851377287,0.7692515608585037,0.4299061645305702,0.7701530579412496,0.7263513753816921,0.838795657080231,0.7068915631584493,0.1431007137462565,46,0.8579165811326221,0.8816689223687297,0.8501592539521292,0.8672533192478845,0.8416112912496523,0.8597218735902036,0.013864282106877238
8.864591932296753,0.133525028633751,0.20121378898620607,0.015018790296964232,10,5,1000,"{'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 1000}",-0.0021339106377274712,-0.003237703345725191,-0.0020120429759261857,-0.003734697313181934,-0.0016699796570993515,-0.0025576667859320266,0.0007890644636042313,33,-0.0013996976576004414,-0.0012453712220737252,-0.0014613764380390065,-0.0011480501370448755,-0.0015035587390854217,-0.001351610838768694,0.00013429282094064272,-0.034464529104739045,-0.039133568785230236,-0.03535592204219016,-0.044095839676207574,-0.02901888228402315,-0.036413748378478036,0.005020247934941377,39,-0.02654734440275321,-0.025504348890927127,-0.027129074434145473,-0.024476324266374683,-0.027470421708854033,-0.026225502740610907,0.0010999577544600584,0.766351435493037,0.43697515955725963,0.7726833864876577,0.7282540314319044,0.8399621855331063,0.7088452397005931,0.14061576490407032,37,0.856690983544245,0.8823388304219053,0.8514454825020679,0.8659024044961822,0.8409373406727381,0.8594630083274277,0.01399953044446323
0.7194503784179688,0.02042893864724634,0.019921016693115235,0.0048604514530048845,10,10,100,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.00272827892915312,-0.003379039165424825,-0.0017472697120455337,-0.005380352894942782,-0.0023037533423498828,-0.003107738808783229,0.0012553594912843014,52,-0.0025069352781470007,-0.0022523872657625767,-0.0026520019956507235,-0.001937439181680161,-0.0024329981529841393,-0.0023563523748449202,0.00024586805065728403,-0.039565321608752306,-0.041473386906239584,-0.03462002459649214,-0.04943866577202054,-0.03374010623240215,-0.03976750102318134,0.005644614287762439,52,-0.035711637159055974,-0.03331268389799353,-0.03625610662694172,-0.03232008033624387,-0.03543439772397572,-0.03460698114884216,0.001518526827714374,0.7012721882064901,0.41239737436878776,0.8025969432128832,0.6085119927888628,0.7792262627792343,0.6608009522712516,0.14156768766399588,53,0.7433256910314573,0.7871971703415974,0.7304138299943421,0.773698092692237,0.7426112154505011,0.755449199902027,0.021351902836175662
1.4772180557250976,0.056591484571103655,0.0452847957611084,0.008887155031934628,10,10,200,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 200}",-0.00277404100848187,-0.0033394870653651507,-0.0018766324215542893,-0.005391772245077997,-0.0023087103693160685,-0.003138128621959075,0.0012272996288189872,62,-0.0025243186856214947,-0.002220736343686461,-0.0025989508289606658,-0.0019305069193140576,-0.002393071754847585,-0.0023335169064860528,0.00023897437987811093,-0.03987012478957503,-0.041345373771324696,-0.036078137980069855,-0.04993453964418113,-0.033421482013461706,-0.040129931639722484,0.0056408415248831705,73,-0.036024166478926076,-0.03320500964476707,-0.035986156085086526,-0.03230893703978171,-0.03513269025055006,-0.03453139189982228,0.001510289374707862,0.6962615546987051,0.419275340768852,0.7879818015920762,0.6076810921555077,0.7787512200093722,0.6579902018449026,0.13598641651172866,61,0.7415458787882261,0.7901875112485438,0.7358066844739992,0.7745078131780416,0.7468350604522751,0.7577765896282173,0.020958203402571915
2.1253190994262696,0.045756848940927845,0.0653200626373291,0.006468172030695917,10,10,300,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 300}",-0.002809816375000024,-0.0032618785655732308,-0.0018449330713356245,-0.005442182395917975,-0.002254475709547154,-0.0031226572234748016,0.001255688429050226,54,-0.0025071622290739433,-0.0021985260322435925,-0.0025618797366378375,-0.0019595433379532333,-0.0023939420349274264,-0.0023242106741672066,0.0002207257178893277,-0.03998546253641034,-0.040721582674141124,-0.03555730976446542,-0.0500815518276085,-0.03333242486531376,-0.03993566633358783,0.005767702155081432,64,-0.0358899969906719,-0.03320716987071241,-0.03572589335131403,-0.0324698976566904,-0.035056676069434356,-0.03446992678776462,0.0013807967023561352,0.6923443976800874,0.43277117671998644,0.7915631311304931,0.6040131228083474,0.7839486464456011,0.6609280949569031,0.1330274003620993,52,0.7433024545032347,0.7922859146601067,0.7395751031304056,0.7711162244347326,0.7467429928394438,0.7586045379135847,0.020139249417766663
3.7566667556762696,0.09323436909475319,0.08935885429382324,0.010279568350557627,10,10,500,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.0027377104907510804,-0.003392148058319729,-0.0018354315908747283,-0.005416654887773846,-0.0022958186768779385,-0.0031355527409194645,0.001250840910781207,60,-0.0024781588173014104,-0.0021648000550849576,-0.002636836035774851,-0.0019364957127757864,-0.0024046733328334947,-0.0023241927907541,0.00024643194683250034,-0.0394878026677497,-0.041004833073314886,-0.035808848108917574,-0.04978708547181433,-0.03335888879408387,-0.03988949162317608,0.005633260678536335,57,-0.03569352121652392,-0.03297005137861346,-0.03632270669736529,-0.03210994250025021,-0.035168265719876655,-0.034452897502525906,0.0016269822421358248,0.700239496963726,0.4101177855546121,0.7926365894947363,0.6058705684977936,0.7799866591800273,0.657770219938179,0.1406803022637749,62,0.7462719889540593,0.7954723042661243,0.7319555079584241,0.7738082942482726,0.7456077204097078,0.7586231631673176,0.022897879791058576
7.27982382774353,0.17739283366801517,0.16531500816345215,0.022980193873124215,10,10,1000,"{'max_depth': 10, 'min_samples_leaf': 10, 'n_estimators': 1000}",-0.0027276979557557274,-0.0033517542983135733,-0.0018567085626725493,-0.005439256265549493,-0.002267938070843578,-0.0031286710306269844,0.0012576246997318065,56,-0.002475261891011859,-0.002208814488803017,-0.0026136153769584767,-0.0019370370830346737,-0.002390763986456221,-0.0023250985652528496,0.00023418651669076127,-0.039379050046323964,-0.04110042606098412,-0.035812909849709806,-0.04990159774448413,-0.033378569233561084,-0.03991451058701262,0.005674093432028996,62,-0.03563413247181732,-0.03326138400191097,-0.03608123856499397,-0.03214739297887348,-0.035097667800794444,-0.034444363163678035,0.0014964779157713905,0.7013358008048425,0.4171421135593305,0.7902327595404323,0.6042260354126254,0.7826585188262111,0.6591190456286883,0.1384204754041358,56,0.7465685927634935,0.7913138737051859,0.7343159769496166,0.7737450596841612,0.7470792010820353,0.7586045408368985,0.02081714488516641
